STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_006,Year,HHCOMP_HES_HES_006,Household composition,NZHEC_LEV_HES_HES_006,Expenditure category,MEASURE_HES_HES_006,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,03_1,Clothing,SAMPLING_ERROR,,33,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,03_2,Footwear,AV_WKLY_AMT,,8.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,03_2,Footwear,PER_HHLD_REP,,10.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,03_2,Footwear,SAMPLING_ERROR,,46,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04,Housing and household utilities,AV_WKLY_AMT,,435.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04,Housing and household utilities,PER_HHLD_REP,,99.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04,Housing and household utilities,SAMPLING_ERROR,,17,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_1,Actual rentals for housing,AV_WKLY_AMT,,258.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_1,Actual rentals for housing,PER_HHLD_REP,,54.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_1,Actual rentals for housing,SAMPLING_ERROR,,24,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_2,Home ownership,AV_WKLY_AMT,,65.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_2,Home ownership,PER_HHLD_REP,,30.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_2,Home ownership,SAMPLING_ERROR,,33,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_3,Property maintenance,AV_WKLY_AMT,,30.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_3,Property maintenance,PER_HHLD_REP,,25.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_3,Property maintenance,SAMPLING_ERROR,,79,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_4,Property rates and related services,AV_WKLY_AMT,,32.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_4,Property rates and related services,PER_HHLD_REP,,57.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_4,Property rates and related services,SAMPLING_ERROR,,18,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_5,Household energy,AV_WKLY_AMT,,46.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_5,Household energy,PER_HHLD_REP,,91.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_5,Household energy,SAMPLING_ERROR,,14,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_6,Other housing expenses,AV_WKLY_AMT,,2.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_6,Other housing expenses,PER_HHLD_REP,,4.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,04_6,Other housing expenses,SAMPLING_ERROR,,104,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05,Household contents and services,AV_WKLY_AMT,,40.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05,Household contents and services,PER_HHLD_REP,,80.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05,Household contents and services,SAMPLING_ERROR,,23,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_1,"Furniture, furnishings and floor coverings",AV_WKLY_AMT,,7.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_1,"Furniture, furnishings and floor coverings",PER_HHLD_REP,,29.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_1,"Furniture, furnishings and floor coverings",SAMPLING_ERROR,,42,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_2,Household textiles,AV_WKLY_AMT,,6.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_2,Household textiles,PER_HHLD_REP,,17.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_2,Household textiles,SAMPLING_ERROR,,64,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_3,Household appliances,AV_WKLY_AMT,,5.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_3,Household appliances,PER_HHLD_REP,,31.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_3,Household appliances,SAMPLING_ERROR,,34,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_4,"Glassware, tableware and household utensils",AV_WKLY_AMT,,5.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_4,"Glassware, tableware and household utensils",PER_HHLD_REP,,15.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_4,"Glassware, tableware and household utensils",SAMPLING_ERROR,,57,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_5,Tools and equipment for house and garden,AV_WKLY_AMT,,7.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_5,Tools and equipment for house and garden,PER_HHLD_REP,,30.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_5,Tools and equipment for house and garden,SAMPLING_ERROR,,63,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_6,Other household supplies and services,AV_WKLY_AMT,,8.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_6,Other household supplies and services,PER_HHLD_REP,,48.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,05_6,Other household supplies and services,SAMPLING_ERROR,,28,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06,Health,AV_WKLY_AMT,,27.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06,Health,PER_HHLD_REP,,46.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06,Health,SAMPLING_ERROR,,33,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_1,"Medical products, appliances and equipment",AV_WKLY_AMT,,11.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_1,"Medical products, appliances and equipment",PER_HHLD_REP,,31.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_1,"Medical products, appliances and equipment",SAMPLING_ERROR,,51,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_2,Out-patient services,AV_WKLY_AMT,,15.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_2,Out-patient services,PER_HHLD_REP,,27.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_2,Out-patient services,SAMPLING_ERROR,,37,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_3,Hospital services,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,06_3,Hospital services,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07,Transport,AV_WKLY_AMT,,247.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07,Transport,PER_HHLD_REP,,91.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07,Transport,SAMPLING_ERROR,,20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_1,Purchase of vehicles,AV_WKLY_AMT,,81.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_1,Purchase of vehicles,PER_HHLD_REP,,34.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_1,Purchase of vehicles,SAMPLING_ERROR,,36,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_2,Private transport supplies and services,AV_WKLY_AMT,,109.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_2,Private transport supplies and services,PER_HHLD_REP,,88.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_2,Private transport supplies and services,SAMPLING_ERROR,,21,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_3,Passenger transport services,AV_WKLY_AMT,,56.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_3,Passenger transport services,PER_HHLD_REP,,49.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,07_3,Passenger transport services,SAMPLING_ERROR,,29,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08,Communication,AV_WKLY_AMT,,38.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08,Communication,PER_HHLD_REP,,89.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08,Communication,SAMPLING_ERROR,,18,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_1,Postal services,AV_WKLY_AMT,,0.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_1,Postal services,PER_HHLD_REP,,8.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_1,Postal services,SAMPLING_ERROR,,58,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_2,Telecommunication equipment,AV_WKLY_AMT,,3.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_2,Telecommunication equipment,PER_HHLD_REP,,5.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_2,Telecommunication equipment,SAMPLING_ERROR,,73,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_3,Telecommunication services,AV_WKLY_AMT,,33.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_3,Telecommunication services,PER_HHLD_REP,,89.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,08_3,Telecommunication services,SAMPLING_ERROR,,16,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09,Recreation and culture,AV_WKLY_AMT,,101.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09,Recreation and culture,PER_HHLD_REP,,89.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09,Recreation and culture,SAMPLING_ERROR,,23,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_1,Audio-visual and computing equipment,AV_WKLY_AMT,,12.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_1,Audio-visual and computing equipment,PER_HHLD_REP,,39.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_1,Audio-visual and computing equipment,SAMPLING_ERROR,,36,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_2,Major recreational and cultural equipment,AV_WKLY_AMT,,1.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_2,Major recreational and cultural equipment,PER_HHLD_REP,,7.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_2,Major recreational and cultural equipment,SAMPLING_ERROR,,81,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_3,Other recreational equipment and supplies,AV_WKLY_AMT,,21.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_3,Other recreational equipment and supplies,PER_HHLD_REP,,48.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_3,Other recreational equipment and supplies,SAMPLING_ERROR,,35,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_4,Recreational and cultural services,AV_WKLY_AMT,,40.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_4,Recreational and cultural services,PER_HHLD_REP,,68.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_4,Recreational and cultural services,SAMPLING_ERROR,,32,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_5,"Newspapers, books and stationery",AV_WKLY_AMT,,8.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_5,"Newspapers, books and stationery",PER_HHLD_REP,,28.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_5,"Newspapers, books and stationery",SAMPLING_ERROR,,59,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_6,Accommodation services,AV_WKLY_AMT,,15.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_6,Accommodation services,PER_HHLD_REP,,15.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_6,Accommodation services,SAMPLING_ERROR,,65,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_9,Flights and Accommodation,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,09_9,Flights and Accommodation,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10,Education,AV_WKLY_AMT,,36.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10,Education,PER_HHLD_REP,,27.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10,Education,SAMPLING_ERROR,,88,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_1,Early childhood education,AV_WKLY_AMT,,1.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_1,Early childhood education,PER_HHLD_REP,,3.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_1,Early childhood education,SAMPLING_ERROR,,105,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_2,"Primary, intermediate and secondary education",AV_WKLY_AMT,,5.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_2,"Primary, intermediate and secondary education",PER_HHLD_REP,,10.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_2,"Primary, intermediate and secondary education",SAMPLING_ERROR,,95,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_3,Tertiary and other post school education,AV_WKLY_AMT,,30.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_3,Tertiary and other post school education,PER_HHLD_REP,,11.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_3,Tertiary and other post school education,SAMPLING_ERROR,,104,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_4,Other educational fees,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,10_4,Other educational fees,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11,Miscellaneous goods and services,AV_WKLY_AMT,,98.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11,Miscellaneous goods and services,PER_HHLD_REP,,94.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11,Miscellaneous goods and services,SAMPLING_ERROR,,19,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_1,Personal care,AV_WKLY_AMT,,25.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_1,Personal care,PER_HHLD_REP,,61.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_1,Personal care,SAMPLING_ERROR,,30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_2,Prostitution,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_2,Prostitution,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_3,Personal effects nec,AV_WKLY_AMT,,15.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_3,Personal effects nec,PER_HHLD_REP,,45.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_3,Personal effects nec,SAMPLING_ERROR,,40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_4,Insurance,AV_WKLY_AMT,,50.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_4,Insurance,PER_HHLD_REP,,78.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_4,Insurance,SAMPLING_ERROR,,20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_5,Credit services,AV_WKLY_AMT,,2.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_5,Credit services,PER_HHLD_REP,,52.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_5,Credit services,SAMPLING_ERROR,,43,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_6,Other miscellaneous services,AV_WKLY_AMT,,4.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_6,Other miscellaneous services,PER_HHLD_REP,,15.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,11_6,Other miscellaneous services,SAMPLING_ERROR,,92,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13,Other expenditure,AV_WKLY_AMT,,167.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13,Other expenditure,PER_HHLD_REP,,74.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13,Other expenditure,SAMPLING_ERROR,,31,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_1,Interest payments,AV_WKLY_AMT,,109.90,,,
